2022-08-02 00:00:57 - train: epoch 0063, iter [01200, 05004], lr: 0.001000, loss: 1.8171, tea_CELoss: 0.7849, stu_CELoss: 0.9017, DMLLoss: 0.1305, 
2022-08-02 08:49:48 - train: epoch 0073, iter [03800, 05004], lr: 0.001000, loss: 1.8168, tea_CELoss: 0.7718, stu_CELoss: 0.8933, DMLLoss: 0.1517, 
2022-08-02 08:50:45 - train: epoch 0073, iter [03900, 05004], lr: 0.001000, loss: 1.5428, tea_CELoss: 0.6511, stu_CELoss: 0.7595, DMLLoss: 0.1322, 
2022-08-02 08:51:42 - train: epoch 0073, iter [04000, 05004], lr: 0.001000, loss: 1.7534, tea_CELoss: 0.7250, stu_CELoss: 0.8554, DMLLoss: 0.1730, 
2022-08-02 08:52:39 - train: epoch 0073, iter [04100, 05004], lr: 0.001000, loss: 1.7231, tea_CELoss: 0.7147, stu_CELoss: 0.8405, DMLLoss: 0.1679, 
2022-08-02 08:53:36 - train: epoch 0073, iter [04200, 05004], lr: 0.001000, loss: 1.7480, tea_CELoss: 0.7239, stu_CELoss: 0.8637, DMLLoss: 0.1605, 
2022-08-02 08:54:33 - train: epoch 0073, iter [04300, 05004], lr: 0.001000, loss: 1.6106, tea_CELoss: 0.6558, stu_CELoss: 0.7931, DMLLoss: 0.1617, 
2022-08-02 08:55:30 - train: epoch 0073, iter [04400, 05004], lr: 0.001000, loss: 1.6997, tea_CELoss: 0.7025, stu_CELoss: 0.8566, DMLLoss: 0.1405, 
2022-08-02 08:56:28 - train: epoch 0073, iter [04500, 05004], lr: 0.001000, loss: 1.7091, tea_CELoss: 0.7181, stu_CELoss: 0.8552, DMLLoss: 0.1358, 
2022-08-02 08:57:25 - train: epoch 0073, iter [04600, 05004], lr: 0.001000, loss: 2.1679, tea_CELoss: 0.9331, stu_CELoss: 1.0789, DMLLoss: 0.1560, 
2022-08-02 08:58:22 - train: epoch 0073, iter [04700, 05004], lr: 0.001000, loss: 1.7913, tea_CELoss: 0.8021, stu_CELoss: 0.8564, DMLLoss: 0.1328, 
2022-08-02 08:59:19 - train: epoch 0073, iter [04800, 05004], lr: 0.001000, loss: 1.6312, tea_CELoss: 0.6620, stu_CELoss: 0.8380, DMLLoss: 0.1312, 
2022-08-02 09:00:16 - train: epoch 0073, iter [04900, 05004], lr: 0.001000, loss: 1.6152, tea_CELoss: 0.6847, stu_CELoss: 0.7982, DMLLoss: 0.1323, 
2022-08-02 09:01:13 - train: epoch 0073, iter [05000, 05004], lr: 0.001000, loss: 1.6422, tea_CELoss: 0.7058, stu_CELoss: 0.8015, DMLLoss: 0.1349, 
2022-08-02 09:01:16 - train: epoch 073, train_loss: 1.6982
2022-08-02 09:03:48 - eval: epoch: 073, tea_acc1: 78.700%, tea_acc5: 94.366%, tea_test_loss: 0.8218, stu_acc1: 76.974%, stu_acc5: 93.586%, stu_test_loss: 0.9024
2022-08-02 09:03:49 - until epoch: 073, tea_best_acc1: 78.754%, stu_best_acc1: 77.154%
2022-08-02 09:03:49 - epoch 074 lr: 0.001000
2022-08-02 09:04:52 - train: epoch 0074, iter [00100, 05004], lr: 0.001000, loss: 1.6079, tea_CELoss: 0.6582, stu_CELoss: 0.8039, DMLLoss: 0.1459, 
2022-08-02 09:05:49 - train: epoch 0074, iter [00200, 05004], lr: 0.001000, loss: 1.7775, tea_CELoss: 0.7408, stu_CELoss: 0.8747, DMLLoss: 0.1619, 
2022-08-02 09:06:46 - train: epoch 0074, iter [00300, 05004], lr: 0.001000, loss: 1.7438, tea_CELoss: 0.7215, stu_CELoss: 0.8866, DMLLoss: 0.1357, 
2022-08-02 09:07:43 - train: epoch 0074, iter [00400, 05004], lr: 0.001000, loss: 1.8528, tea_CELoss: 0.7559, stu_CELoss: 0.9431, DMLLoss: 0.1538, 
2022-08-02 09:08:40 - train: epoch 0074, iter [00500, 05004], lr: 0.001000, loss: 1.6466, tea_CELoss: 0.6694, stu_CELoss: 0.8334, DMLLoss: 0.1438, 
2022-08-02 09:09:37 - train: epoch 0074, iter [00600, 05004], lr: 0.001000, loss: 1.7958, tea_CELoss: 0.7573, stu_CELoss: 0.8903, DMLLoss: 0.1481, 
2022-08-02 09:10:35 - train: epoch 0074, iter [00700, 05004], lr: 0.001000, loss: 1.2278, tea_CELoss: 0.4884, stu_CELoss: 0.6169, DMLLoss: 0.1226, 
2022-08-02 09:11:32 - train: epoch 0074, iter [00800, 05004], lr: 0.001000, loss: 1.9274, tea_CELoss: 0.8339, stu_CELoss: 0.9569, DMLLoss: 0.1365, 
2022-08-02 09:12:29 - train: epoch 0074, iter [00900, 05004], lr: 0.001000, loss: 1.5638, tea_CELoss: 0.6364, stu_CELoss: 0.7836, DMLLoss: 0.1439, 
2022-08-02 09:13:26 - train: epoch 0074, iter [01000, 05004], lr: 0.001000, loss: 1.5690, tea_CELoss: 0.6349, stu_CELoss: 0.7863, DMLLoss: 0.1477, 
2022-08-02 09:14:23 - train: epoch 0074, iter [01100, 05004], lr: 0.001000, loss: 1.8066, tea_CELoss: 0.7779, stu_CELoss: 0.8847, DMLLoss: 0.1440, 
2022-08-02 09:15:21 - train: epoch 0074, iter [01200, 05004], lr: 0.001000, loss: 1.9932, tea_CELoss: 0.7945, stu_CELoss: 1.0316, DMLLoss: 0.1670, 
2022-08-02 09:16:18 - train: epoch 0074, iter [01300, 05004], lr: 0.001000, loss: 1.9931, tea_CELoss: 0.8646, stu_CELoss: 0.9853, DMLLoss: 0.1432, 
2022-08-02 09:17:15 - train: epoch 0074, iter [01400, 05004], lr: 0.001000, loss: 1.7355, tea_CELoss: 0.7126, stu_CELoss: 0.8721, DMLLoss: 0.1509, 
2022-08-02 09:18:12 - train: epoch 0074, iter [01500, 05004], lr: 0.001000, loss: 1.7404, tea_CELoss: 0.7327, stu_CELoss: 0.8531, DMLLoss: 0.1547, 
2022-08-02 09:19:09 - train: epoch 0074, iter [01600, 05004], lr: 0.001000, loss: 1.4798, tea_CELoss: 0.6254, stu_CELoss: 0.7317, DMLLoss: 0.1227, 
2022-08-02 09:20:06 - train: epoch 0074, iter [01700, 05004], lr: 0.001000, loss: 1.8084, tea_CELoss: 0.7553, stu_CELoss: 0.9056, DMLLoss: 0.1475, 
2022-08-02 09:21:03 - train: epoch 0074, iter [01800, 05004], lr: 0.001000, loss: 1.7293, tea_CELoss: 0.7302, stu_CELoss: 0.8566, DMLLoss: 0.1424, 
2022-08-02 09:22:01 - train: epoch 0074, iter [01900, 05004], lr: 0.001000, loss: 1.9156, tea_CELoss: 0.8145, stu_CELoss: 0.9664, DMLLoss: 0.1347, 
2022-08-02 09:22:58 - train: epoch 0074, iter [02000, 05004], lr: 0.001000, loss: 1.4972, tea_CELoss: 0.6279, stu_CELoss: 0.7514, DMLLoss: 0.1179, 
2022-08-02 09:23:55 - train: epoch 0074, iter [02100, 05004], lr: 0.001000, loss: 1.5624, tea_CELoss: 0.6619, stu_CELoss: 0.7713, DMLLoss: 0.1292, 
2022-08-02 09:24:52 - train: epoch 0074, iter [02200, 05004], lr: 0.001000, loss: 1.8434, tea_CELoss: 0.7634, stu_CELoss: 0.9080, DMLLoss: 0.1720, 
2022-08-02 09:25:49 - train: epoch 0074, iter [02300, 05004], lr: 0.001000, loss: 1.5971, tea_CELoss: 0.6707, stu_CELoss: 0.7965, DMLLoss: 0.1299, 
2022-08-02 09:26:46 - train: epoch 0074, iter [02400, 05004], lr: 0.001000, loss: 1.8955, tea_CELoss: 0.7751, stu_CELoss: 0.9504, DMLLoss: 0.1701, 
2022-08-02 09:27:44 - train: epoch 0074, iter [02500, 05004], lr: 0.001000, loss: 1.5841, tea_CELoss: 0.6894, stu_CELoss: 0.7738, DMLLoss: 0.1209, 
2022-08-02 09:28:41 - train: epoch 0074, iter [02600, 05004], lr: 0.001000, loss: 1.3356, tea_CELoss: 0.5546, stu_CELoss: 0.6580, DMLLoss: 0.1230, 
2022-08-02 09:29:38 - train: epoch 0074, iter [02700, 05004], lr: 0.001000, loss: 1.6318, tea_CELoss: 0.6478, stu_CELoss: 0.8390, DMLLoss: 0.1450, 
2022-08-02 09:30:35 - train: epoch 0074, iter [02800, 05004], lr: 0.001000, loss: 1.9261, tea_CELoss: 0.7913, stu_CELoss: 0.9856, DMLLoss: 0.1492, 
2022-08-02 09:31:33 - train: epoch 0074, iter [02900, 05004], lr: 0.001000, loss: 1.5806, tea_CELoss: 0.6897, stu_CELoss: 0.7725, DMLLoss: 0.1185, 
2022-08-02 09:32:30 - train: epoch 0074, iter [03000, 05004], lr: 0.001000, loss: 1.6127, tea_CELoss: 0.6330, stu_CELoss: 0.8266, DMLLoss: 0.1531, 
2022-08-02 09:33:27 - train: epoch 0074, iter [03100, 05004], lr: 0.001000, loss: 1.6869, tea_CELoss: 0.7197, stu_CELoss: 0.8200, DMLLoss: 0.1472, 
2022-08-02 09:34:24 - train: epoch 0074, iter [03200, 05004], lr: 0.001000, loss: 1.4129, tea_CELoss: 0.5889, stu_CELoss: 0.6780, DMLLoss: 0.1460, 
2022-08-02 09:35:22 - train: epoch 0074, iter [03300, 05004], lr: 0.001000, loss: 1.6586, tea_CELoss: 0.7064, stu_CELoss: 0.8064, DMLLoss: 0.1458, 
2022-08-02 09:36:19 - train: epoch 0074, iter [03400, 05004], lr: 0.001000, loss: 1.8754, tea_CELoss: 0.7941, stu_CELoss: 0.9363, DMLLoss: 0.1450, 
2022-08-02 09:37:16 - train: epoch 0074, iter [03500, 05004], lr: 0.001000, loss: 1.5344, tea_CELoss: 0.6284, stu_CELoss: 0.7368, DMLLoss: 0.1693, 
2022-08-02 09:38:13 - train: epoch 0074, iter [03600, 05004], lr: 0.001000, loss: 1.8993, tea_CELoss: 0.7603, stu_CELoss: 0.9713, DMLLoss: 0.1676, 
2022-08-02 09:39:11 - train: epoch 0074, iter [03700, 05004], lr: 0.001000, loss: 1.5098, tea_CELoss: 0.6065, stu_CELoss: 0.7613, DMLLoss: 0.1420, 
2022-08-02 09:40:08 - train: epoch 0074, iter [03800, 05004], lr: 0.001000, loss: 1.4135, tea_CELoss: 0.5722, stu_CELoss: 0.7040, DMLLoss: 0.1372, 
2022-08-02 09:41:05 - train: epoch 0074, iter [03900, 05004], lr: 0.001000, loss: 1.5146, tea_CELoss: 0.6285, stu_CELoss: 0.7562, DMLLoss: 0.1299, 
2022-08-02 09:42:02 - train: epoch 0074, iter [04000, 05004], lr: 0.001000, loss: 1.6230, tea_CELoss: 0.6728, stu_CELoss: 0.8135, DMLLoss: 0.1367, 
2022-08-02 09:43:00 - train: epoch 0074, iter [04100, 05004], lr: 0.001000, loss: 2.1266, tea_CELoss: 0.9318, stu_CELoss: 1.0447, DMLLoss: 0.1501, 
2022-08-02 09:43:57 - train: epoch 0074, iter [04200, 05004], lr: 0.001000, loss: 1.8085, tea_CELoss: 0.7304, stu_CELoss: 0.9161, DMLLoss: 0.1620, 
2022-08-02 09:44:54 - train: epoch 0074, iter [04300, 05004], lr: 0.001000, loss: 1.4920, tea_CELoss: 0.6344, stu_CELoss: 0.7184, DMLLoss: 0.1392, 
2022-08-02 09:45:51 - train: epoch 0074, iter [04400, 05004], lr: 0.001000, loss: 1.3601, tea_CELoss: 0.5741, stu_CELoss: 0.6697, DMLLoss: 0.1163, 
2022-08-02 09:46:49 - train: epoch 0074, iter [04500, 05004], lr: 0.001000, loss: 1.5048, tea_CELoss: 0.6412, stu_CELoss: 0.7466, DMLLoss: 0.1169, 
2022-08-02 09:47:46 - train: epoch 0074, iter [04600, 05004], lr: 0.001000, loss: 1.9851, tea_CELoss: 0.8097, stu_CELoss: 1.0094, DMLLoss: 0.1660, 
2022-08-02 09:48:43 - train: epoch 0074, iter [04700, 05004], lr: 0.001000, loss: 1.7741, tea_CELoss: 0.7577, stu_CELoss: 0.8795, DMLLoss: 0.1369, 
2022-08-02 09:49:40 - train: epoch 0074, iter [04800, 05004], lr: 0.001000, loss: 1.6583, tea_CELoss: 0.6933, stu_CELoss: 0.8161, DMLLoss: 0.1490, 
2022-08-02 09:50:37 - train: epoch 0074, iter [04900, 05004], lr: 0.001000, loss: 1.9870, tea_CELoss: 0.8308, stu_CELoss: 0.9953, DMLLoss: 0.1609, 
2022-08-02 09:51:34 - train: epoch 0074, iter [05000, 05004], lr: 0.001000, loss: 2.0723, tea_CELoss: 0.8504, stu_CELoss: 1.0579, DMLLoss: 0.1641, 
2022-08-02 09:51:37 - train: epoch 074, train_loss: 1.6909
2022-08-02 09:54:09 - eval: epoch: 074, tea_acc1: 78.728%, tea_acc5: 94.372%, tea_test_loss: 0.8242, stu_acc1: 77.068%, stu_acc5: 93.544%, stu_test_loss: 0.9015
2022-08-02 09:54:09 - until epoch: 074, tea_best_acc1: 78.754%, stu_best_acc1: 77.154%
2022-08-02 09:54:09 - epoch 075 lr: 0.001000
2022-08-02 09:55:13 - train: epoch 0075, iter [00100, 05004], lr: 0.001000, loss: 2.1595, tea_CELoss: 0.9375, stu_CELoss: 1.0879, DMLLoss: 0.1341, 
2022-08-02 09:56:10 - train: epoch 0075, iter [00200, 05004], lr: 0.001000, loss: 1.8727, tea_CELoss: 0.7790, stu_CELoss: 0.9409, DMLLoss: 0.1527, 
2022-08-02 09:57:07 - train: epoch 0075, iter [00300, 05004], lr: 0.001000, loss: 1.4382, tea_CELoss: 0.6016, stu_CELoss: 0.7258, DMLLoss: 0.1108, 
2022-08-02 09:58:04 - train: epoch 0075, iter [00400, 05004], lr: 0.001000, loss: 1.3686, tea_CELoss: 0.5666, stu_CELoss: 0.6844, DMLLoss: 0.1176, 
2022-08-02 09:59:01 - train: epoch 0075, iter [00500, 05004], lr: 0.001000, loss: 1.8360, tea_CELoss: 0.7284, stu_CELoss: 0.9442, DMLLoss: 0.1634, 
2022-08-02 09:59:58 - train: epoch 0075, iter [00600, 05004], lr: 0.001000, loss: 1.5728, tea_CELoss: 0.6803, stu_CELoss: 0.7807, DMLLoss: 0.1118, 
2022-08-02 10:00:55 - train: epoch 0075, iter [00700, 05004], lr: 0.001000, loss: 1.7505, tea_CELoss: 0.7310, stu_CELoss: 0.8734, DMLLoss: 0.1462, 
2022-08-02 10:01:52 - train: epoch 0075, iter [00800, 05004], lr: 0.001000, loss: 1.5474, tea_CELoss: 0.6327, stu_CELoss: 0.7913, DMLLoss: 0.1233, 
2022-08-02 10:02:49 - train: epoch 0075, iter [00900, 05004], lr: 0.001000, loss: 1.9546, tea_CELoss: 0.8173, stu_CELoss: 0.9962, DMLLoss: 0.1410, 
2022-08-02 10:03:46 - train: epoch 0075, iter [01000, 05004], lr: 0.001000, loss: 1.2602, tea_CELoss: 0.4902, stu_CELoss: 0.6184, DMLLoss: 0.1516, 
2022-08-02 10:04:43 - train: epoch 0075, iter [01100, 05004], lr: 0.001000, loss: 1.8586, tea_CELoss: 0.8052, stu_CELoss: 0.9107, DMLLoss: 0.1427, 
2022-08-02 10:05:41 - train: epoch 0075, iter [01200, 05004], lr: 0.001000, loss: 1.7307, tea_CELoss: 0.7364, stu_CELoss: 0.8273, DMLLoss: 0.1670, 
2022-08-02 10:06:38 - train: epoch 0075, iter [01300, 05004], lr: 0.001000, loss: 1.7802, tea_CELoss: 0.7494, stu_CELoss: 0.8831, DMLLoss: 0.1477, 
2022-08-02 10:07:35 - train: epoch 0075, iter [01400, 05004], lr: 0.001000, loss: 1.6604, tea_CELoss: 0.7002, stu_CELoss: 0.8190, DMLLoss: 0.1412, 
2022-08-02 10:08:32 - train: epoch 0075, iter [01500, 05004], lr: 0.001000, loss: 1.8855, tea_CELoss: 0.8191, stu_CELoss: 0.9225, DMLLoss: 0.1438, 
2022-08-02 10:09:30 - train: epoch 0075, iter [01600, 05004], lr: 0.001000, loss: 1.6463, tea_CELoss: 0.6906, stu_CELoss: 0.8362, DMLLoss: 0.1194, 
2022-08-02 10:10:27 - train: epoch 0075, iter [01700, 05004], lr: 0.001000, loss: 2.0970, tea_CELoss: 0.8877, stu_CELoss: 1.0463, DMLLoss: 0.1630, 
2022-08-02 10:11:24 - train: epoch 0075, iter [01800, 05004], lr: 0.001000, loss: 1.9057, tea_CELoss: 0.7762, stu_CELoss: 0.9562, DMLLoss: 0.1732, 
2022-08-02 10:12:21 - train: epoch 0075, iter [01900, 05004], lr: 0.001000, loss: 1.3953, tea_CELoss: 0.5703, stu_CELoss: 0.7107, DMLLoss: 0.1143, 
2022-08-02 10:13:18 - train: epoch 0075, iter [02000, 05004], lr: 0.001000, loss: 1.5919, tea_CELoss: 0.6673, stu_CELoss: 0.7939, DMLLoss: 0.1308, 
2022-08-02 10:14:15 - train: epoch 0075, iter [02100, 05004], lr: 0.001000, loss: 1.7968, tea_CELoss: 0.8109, stu_CELoss: 0.8590, DMLLoss: 0.1269, 
2022-08-02 10:15:13 - train: epoch 0075, iter [02200, 05004], lr: 0.001000, loss: 1.5884, tea_CELoss: 0.6478, stu_CELoss: 0.7920, DMLLoss: 0.1486, 
2022-08-02 10:16:10 - train: epoch 0075, iter [02300, 05004], lr: 0.001000, loss: 1.4233, tea_CELoss: 0.6030, stu_CELoss: 0.7057, DMLLoss: 0.1146, 
2022-08-02 10:17:07 - train: epoch 0075, iter [02400, 05004], lr: 0.001000, loss: 1.7303, tea_CELoss: 0.7215, stu_CELoss: 0.8699, DMLLoss: 0.1390, 
2022-08-02 10:18:04 - train: epoch 0075, iter [02500, 05004], lr: 0.001000, loss: 1.9893, tea_CELoss: 0.8680, stu_CELoss: 0.9747, DMLLoss: 0.1466, 
2022-08-02 10:19:01 - train: epoch 0075, iter [02600, 05004], lr: 0.001000, loss: 1.6042, tea_CELoss: 0.6722, stu_CELoss: 0.7946, DMLLoss: 0.1374, 
2022-08-02 10:19:58 - train: epoch 0075, iter [02700, 05004], lr: 0.001000, loss: 1.4558, tea_CELoss: 0.6169, stu_CELoss: 0.7123, DMLLoss: 0.1267, 
2022-08-02 10:20:56 - train: epoch 0075, iter [02800, 05004], lr: 0.001000, loss: 1.4548, tea_CELoss: 0.6350, stu_CELoss: 0.7028, DMLLoss: 0.1169, 
2022-08-02 10:21:53 - train: epoch 0075, iter [02900, 05004], lr: 0.001000, loss: 1.7726, tea_CELoss: 0.7554, stu_CELoss: 0.8752, DMLLoss: 0.1420, 
2022-08-02 10:22:51 - train: epoch 0075, iter [03000, 05004], lr: 0.001000, loss: 1.6899, tea_CELoss: 0.7127, stu_CELoss: 0.8444, DMLLoss: 0.1328, 
2022-08-02 10:23:48 - train: epoch 0075, iter [03100, 05004], lr: 0.001000, loss: 1.8241, tea_CELoss: 0.7541, stu_CELoss: 0.9071, DMLLoss: 0.1629, 
2022-08-02 10:24:45 - train: epoch 0075, iter [03200, 05004], lr: 0.001000, loss: 1.7368, tea_CELoss: 0.7090, stu_CELoss: 0.8728, DMLLoss: 0.1550, 
2022-08-02 10:25:42 - train: epoch 0075, iter [03300, 05004], lr: 0.001000, loss: 1.6334, tea_CELoss: 0.6673, stu_CELoss: 0.7980, DMLLoss: 0.1680, 
2022-08-02 10:26:40 - train: epoch 0075, iter [03400, 05004], lr: 0.001000, loss: 1.7182, tea_CELoss: 0.7085, stu_CELoss: 0.8284, DMLLoss: 0.1812, 
2022-08-02 10:27:37 - train: epoch 0075, iter [03500, 05004], lr: 0.001000, loss: 1.6370, tea_CELoss: 0.7085, stu_CELoss: 0.8009, DMLLoss: 0.1276, 
2022-08-02 10:28:35 - train: epoch 0075, iter [03600, 05004], lr: 0.001000, loss: 1.8070, tea_CELoss: 0.7230, stu_CELoss: 0.9223, DMLLoss: 0.1617, 
2022-08-02 10:29:32 - train: epoch 0075, iter [03700, 05004], lr: 0.001000, loss: 2.2538, tea_CELoss: 0.9705, stu_CELoss: 1.1150, DMLLoss: 0.1683, 
2022-08-02 10:30:29 - train: epoch 0075, iter [03800, 05004], lr: 0.001000, loss: 1.4646, tea_CELoss: 0.5999, stu_CELoss: 0.7165, DMLLoss: 0.1481, 
2022-08-02 10:31:27 - train: epoch 0075, iter [03900, 05004], lr: 0.001000, loss: 2.0096, tea_CELoss: 0.8320, stu_CELoss: 1.0059, DMLLoss: 0.1717, 
2022-08-02 10:32:24 - train: epoch 0075, iter [04000, 05004], lr: 0.001000, loss: 1.7602, tea_CELoss: 0.7782, stu_CELoss: 0.8391, DMLLoss: 0.1430, 
2022-08-02 10:33:22 - train: epoch 0075, iter [04100, 05004], lr: 0.001000, loss: 1.5405, tea_CELoss: 0.6727, stu_CELoss: 0.7521, DMLLoss: 0.1157, 
2022-08-02 10:34:19 - train: epoch 0075, iter [04200, 05004], lr: 0.001000, loss: 1.7143, tea_CELoss: 0.6997, stu_CELoss: 0.8592, DMLLoss: 0.1554, 
2022-08-02 10:35:16 - train: epoch 0075, iter [04300, 05004], lr: 0.001000, loss: 1.9168, tea_CELoss: 0.7977, stu_CELoss: 0.9659, DMLLoss: 0.1532, 
2022-08-02 10:36:14 - train: epoch 0075, iter [04400, 05004], lr: 0.001000, loss: 1.6517, tea_CELoss: 0.7071, stu_CELoss: 0.8267, DMLLoss: 0.1179, 
2022-08-02 10:37:11 - train: epoch 0075, iter [04500, 05004], lr: 0.001000, loss: 1.7993, tea_CELoss: 0.7629, stu_CELoss: 0.8991, DMLLoss: 0.1373, 
2022-08-02 10:38:08 - train: epoch 0075, iter [04600, 05004], lr: 0.001000, loss: 1.6154, tea_CELoss: 0.6775, stu_CELoss: 0.7886, DMLLoss: 0.1493, 
2022-08-02 10:39:06 - train: epoch 0075, iter [04700, 05004], lr: 0.001000, loss: 1.5945, tea_CELoss: 0.6438, stu_CELoss: 0.8031, DMLLoss: 0.1476, 
2022-08-02 10:40:03 - train: epoch 0075, iter [04800, 05004], lr: 0.001000, loss: 1.5456, tea_CELoss: 0.6484, stu_CELoss: 0.7587, DMLLoss: 0.1386, 
2022-08-02 10:41:00 - train: epoch 0075, iter [04900, 05004], lr: 0.001000, loss: 1.5789, tea_CELoss: 0.6526, stu_CELoss: 0.7687, DMLLoss: 0.1576, 
2022-08-02 10:41:57 - train: epoch 0075, iter [05000, 05004], lr: 0.001000, loss: 1.4582, tea_CELoss: 0.6046, stu_CELoss: 0.7215, DMLLoss: 0.1321, 
2022-08-02 10:42:00 - train: epoch 075, train_loss: 1.6840
2022-08-02 10:44:33 - eval: epoch: 075, tea_acc1: 78.768%, tea_acc5: 94.368%, tea_test_loss: 0.8223, stu_acc1: 77.170%, stu_acc5: 93.522%, stu_test_loss: 0.8990
2022-08-02 10:44:35 - until epoch: 075, tea_best_acc1: 78.768%, stu_best_acc1: 77.170%
2022-08-02 10:44:35 - epoch 076 lr: 0.001000
2022-08-02 10:45:37 - train: epoch 0076, iter [00100, 05004], lr: 0.001000, loss: 1.4316, tea_CELoss: 0.5762, stu_CELoss: 0.7062, DMLLoss: 0.1493, 
2022-08-02 10:46:34 - train: epoch 0076, iter [00200, 05004], lr: 0.001000, loss: 1.6791, tea_CELoss: 0.6850, stu_CELoss: 0.8525, DMLLoss: 0.1416, 
2022-08-02 10:47:32 - train: epoch 0076, iter [00300, 05004], lr: 0.001000, loss: 1.7185, tea_CELoss: 0.7091, stu_CELoss: 0.8554, DMLLoss: 0.1540, 
2022-08-02 10:48:29 - train: epoch 0076, iter [00400, 05004], lr: 0.001000, loss: 2.1430, tea_CELoss: 0.9476, stu_CELoss: 1.0563, DMLLoss: 0.1390, 
2022-08-02 10:49:26 - train: epoch 0076, iter [00500, 05004], lr: 0.001000, loss: 1.6161, tea_CELoss: 0.6706, stu_CELoss: 0.8126, DMLLoss: 0.1329, 
2022-08-02 10:50:23 - train: epoch 0076, iter [00600, 05004], lr: 0.001000, loss: 1.5861, tea_CELoss: 0.6877, stu_CELoss: 0.7755, DMLLoss: 0.1229, 
2022-08-02 10:51:19 - train: epoch 0076, iter [00700, 05004], lr: 0.001000, loss: 1.8024, tea_CELoss: 0.7299, stu_CELoss: 0.9314, DMLLoss: 0.1411, 
2022-08-02 10:52:17 - train: epoch 0076, iter [00800, 05004], lr: 0.001000, loss: 1.6243, tea_CELoss: 0.6707, stu_CELoss: 0.8171, DMLLoss: 0.1365, 
2022-08-02 10:53:14 - train: epoch 0076, iter [00900, 05004], lr: 0.001000, loss: 1.7345, tea_CELoss: 0.7259, stu_CELoss: 0.8784, DMLLoss: 0.1301, 
2022-08-02 10:54:11 - train: epoch 0076, iter [01000, 05004], lr: 0.001000, loss: 1.4748, tea_CELoss: 0.5935, stu_CELoss: 0.7366, DMLLoss: 0.1447, 
2022-08-02 10:55:08 - train: epoch 0076, iter [01100, 05004], lr: 0.001000, loss: 1.9541, tea_CELoss: 0.8308, stu_CELoss: 0.9767, DMLLoss: 0.1465, 
2022-08-02 10:56:05 - train: epoch 0076, iter [01200, 05004], lr: 0.001000, loss: 1.7669, tea_CELoss: 0.7111, stu_CELoss: 0.8840, DMLLoss: 0.1717, 
2022-08-02 10:57:02 - train: epoch 0076, iter [01300, 05004], lr: 0.001000, loss: 1.8180, tea_CELoss: 0.7699, stu_CELoss: 0.8998, DMLLoss: 0.1483, 
2022-08-02 10:57:59 - train: epoch 0076, iter [01400, 05004], lr: 0.001000, loss: 1.8166, tea_CELoss: 0.7650, stu_CELoss: 0.9199, DMLLoss: 0.1316, 
2022-08-02 10:58:57 - train: epoch 0076, iter [01500, 05004], lr: 0.001000, loss: 1.9530, tea_CELoss: 0.8084, stu_CELoss: 0.9884, DMLLoss: 0.1562, 
2022-08-02 10:59:54 - train: epoch 0076, iter [01600, 05004], lr: 0.001000, loss: 1.5013, tea_CELoss: 0.6043, stu_CELoss: 0.7553, DMLLoss: 0.1418, 
2022-08-02 11:00:51 - train: epoch 0076, iter [01700, 05004], lr: 0.001000, loss: 1.6518, tea_CELoss: 0.7103, stu_CELoss: 0.8094, DMLLoss: 0.1321, 
2022-08-02 11:01:48 - train: epoch 0076, iter [01800, 05004], lr: 0.001000, loss: 1.4025, tea_CELoss: 0.5968, stu_CELoss: 0.6829, DMLLoss: 0.1228, 
2022-08-02 11:02:45 - train: epoch 0076, iter [01900, 05004], lr: 0.001000, loss: 1.6098, tea_CELoss: 0.6647, stu_CELoss: 0.8099, DMLLoss: 0.1352, 
2022-08-02 11:03:43 - train: epoch 0076, iter [02000, 05004], lr: 0.001000, loss: 1.8881, tea_CELoss: 0.7726, stu_CELoss: 0.9658, DMLLoss: 0.1497, 
2022-08-02 11:04:40 - train: epoch 0076, iter [02100, 05004], lr: 0.001000, loss: 1.6745, tea_CELoss: 0.6625, stu_CELoss: 0.8497, DMLLoss: 0.1623, 
2022-08-02 11:05:37 - train: epoch 0076, iter [02200, 05004], lr: 0.001000, loss: 1.8855, tea_CELoss: 0.8201, stu_CELoss: 0.9117, DMLLoss: 0.1537, 
2022-08-02 11:06:34 - train: epoch 0076, iter [02300, 05004], lr: 0.001000, loss: 1.3055, tea_CELoss: 0.5155, stu_CELoss: 0.6499, DMLLoss: 0.1401, 
2022-08-02 11:07:32 - train: epoch 0076, iter [02400, 05004], lr: 0.001000, loss: 1.7968, tea_CELoss: 0.7590, stu_CELoss: 0.9099, DMLLoss: 0.1279, 
2022-08-02 11:08:29 - train: epoch 0076, iter [02500, 05004], lr: 0.001000, loss: 1.5120, tea_CELoss: 0.6220, stu_CELoss: 0.7405, DMLLoss: 0.1495, 
2022-08-02 11:09:26 - train: epoch 0076, iter [02600, 05004], lr: 0.001000, loss: 1.9251, tea_CELoss: 0.8055, stu_CELoss: 0.9562, DMLLoss: 0.1634, 
2022-08-02 11:10:24 - train: epoch 0076, iter [02700, 05004], lr: 0.001000, loss: 1.7382, tea_CELoss: 0.7137, stu_CELoss: 0.8561, DMLLoss: 0.1684, 
